creationTime,nickname,content,buy_time,点赞数,回复数,content_type,referenceName
2020-07-26 17:53:31,14461139149,"外形外观：白色美观
冷暖效果：效果一级棒
静音效果：变频的空调，非常静音",2020-07-23 23:49:42,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-15 13:04:32,14906464477,"外形外观：洋气时髦很喜欢
冷暖效果：非常不错
静音效果：几乎没得噪音
节能省电：刚安好，以后看看，应该不错",2020-11-10 22:05:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-28 21:32:23,14469433438,"节能省电：eco功能强大，8小时一度电
外形外观：外形美观大方，很喜欢
静音效果：静音效果比较好，不吵婴儿
送货安装：送货快，安装师傅态度非常好，给力",2020-07-24 22:10:18,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-02 10:51:17,14828753834,"外形外观：看着非常漂亮，
冷暖效果：安上就试了，制暖效果很好
静音效果：声音还好，不太大
送货安装：安装师傅非常专业，没有产生多余垃圾",2020-11-01 00:02:41,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-14 07:57:58,15042657600,最近突然降温了，加上刚装修忙完，空调那么多，还是国货当自强，在格力和美的直接很是犹豫，最后还是选了美的。第一呢，价钱比格力便宜，荷包受的住，第二呢，质量也是相当不错的，第三呢，外观设计时尚大方，总体来说满意的。,2020-11-04 22:35:13,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 12:17:33,14459925840,"外形外观：样子非常好看。
静音效果：晚上使用静音效果还是非常好。
家人用着比较顺手，还是很喜欢的
送货安装：安装师傅也非常细心，非常感谢",2020-07-06 14:56:58,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-16 20:21:08,14424986295,"外形外观：外观非常的时尚大方，装在房间很高大上
冷暖效果：制冷制热效果都非常好速度很快，非常适宜
节能省电：新一级能效比原来的更省电，性价比很高
送货安装：送货速度非常快，安装也很快，师傅的服务态度很好，技术也非常到位！
静音效果：静音效果很好，基本上没什么声音
产品特色：产品很完美，性价比是真的高",2020-07-15 00:02:29,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-02 14:09:28,14597309950,头天下单次日就到货了，太强大了，给力，物流人员辛苦了，炎热的天气汗流浃背的，外包装完好，物件一个不差，喜欢，新屋购买的全部都是新一级能效的产品，一共是买了一个三匹、两个一点五匹，两个一匹的空调，希望美的不会让我失望,2020-09-01 16:02:21,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-10 18:58:44,14516294611,贷已收到，师傅上门安装好了，经调试，制冷快，很静音，外观时尚得体,2020-08-09 16:13:53,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-13 21:56:43,14414160515,"冷暖效果：空调制冷效果好，，在短时间内就感受到了凉意.
外形外观：空调机型外观好看，线条柔和，颜色好看，与白色的墙体很搭.",2020-07-12 14:08:41,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-18 21:16:20,14432428929,"外形外观：大气、时尚、漂亮
冷暖效果：制冷效果很好，开了以后房间很快冷下来了。
节能省电：一级能效，变频节能，应该非常省电
静音效果：静音省电，温度降下来以后很快就听不到声音了，静音效果非常好
产品特色：一级能效，变频冷暖，制冷制热速度快！
送货安装：安装师傅态度好，师傅很辛苦，这么热的天很快就安装好了。",2020-07-15 15:38:53,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-12 10:23:33,14407787219,"外形外观：款式简洁大方，买回来放在客厅也好看，我爸挺喜欢
静音效果：出乎意料的静音，相比之前的空调真的安静很多，基本听不到外机声音。
产品特色：这款性價比不错，可以考虑入手",2020-07-06 20:14:31,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 18:16:34,14461219825,外观很漂亮，声音小，不可能一点声音都没有，人喘气都有声音更别说空调了，安装师傅很专业服务很好，美的大品牌，家里都用美的,2020-07-13 15:26:21,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-02 14:22:04,14486219534,"外形外观：空调外观很靓，做工没毛病，大品牌就是好。
冷暖效果：开到最大风很快就凉快了
静音效果：最小风量很安静，比之前的空调好很多。
节能省电：新一级节能，应该是最高等级了，有国家节能补贴，非常好。
产品特色：产品可以远程app遥控，比遥控器还好用。回家前就可以打开，提前享受。父母忘记关，远程也可以关闭，越来越智能。另外有55度高温启动，这个很重要，家里另外一台空调经常外面一热就不制冷了。
送货安装：送货很快，第二天就到了。安装也很快，隔了一天就来安装了。",2020-07-28 00:25:38,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-10 14:19:21,14515283340,"安装师傅不错，达到了我的要求，空调很美现，质量也不错。
外形外观：不错
送货安装：很满意
静音效果：静音效果很好",2020-08-09 09:28:34,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-02 20:24:26,14487517983,"空调制冷效果好，一直都在用
外形外观：：时尚
冷暖效果：好
静音效果：很好
节能省电：检验中
产品特色：节能
送货安装：快",2020-07-13 19:45:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-12 15:05:43,14522586567,"外形外观：看起来很漂亮
冷暖效果：房间太大了，制冷效果很慢
静音效果：静音效果不错
送货安装：下单一个星期多才送货，",2020-07-28 21:41:59,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-14 11:54:27,14751574739,非常不错的一次购物，帮我小弟买的，他也非常满意，冷暖效果非常好，外形设计非常感谢，安装师傅也十分负责，非常感谢京东商城的工作,2020-10-09 19:22:02,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-08 16:29:47,14508607392,空调外观大气，制冷快，特意选了新一级能效，节能省电。从购买到安装，客服、售后、送货及安装师傅都相当给力！,2020-08-05 00:10:29,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-07 19:58:45,14858969053,二次购买美的产品，安装师傅很专业，内外机运行都很安静,2020-11-05 10:39:05,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-03 22:29:22,14491733167,"外形外观：美观大方白色我喜欢
冷暖效果：制冷效果很好，我用遥控器打开下一会就冷了，
节能省电：我买的这个是新一级能效，相信能够省电。
产品特色：一键防直吹，带wife功能，可以在美的美居软件里用手机操控，第四代自动清洁，还有节能模式，随温感变化自动调节温度。
送货安装：快速，服务很好，收了我一百高空作业费，和支架费80我买的不锈钢支架。安装外挂机觉得还是有点不如人意。",2020-07-31 17:59:52,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-03 16:31:57,14836491313,"外形外观：好看，漂亮
冷暖效果：制冷速度快，功能多
静音效果：没有声音
送货安装：送货速度快，第二天就到，安装也快，服务人员态度很好。收费明确。
产品特色：智能联网",2020-10-31 16:08:17,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-24 17:11:18,14956090722,"静音效果：是制热，声音不小，也不大，算是很静音了
冷暖效果：制热很快，一分钟屋子就暖和了



送货安装：安装师傅很热心，帮我规划位置，教我如何使用，介绍各种功能",2020-11-22 14:06:35,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-26 13:09:04,15097765421,京东物流确实很快，物流售后安装一条龙服务非常好，货很快到了，因为个人原因没有时间接收，送货师傅来回跑了几趟，服务态度都很好，安装也很专业，家里电器都是京东买的，值得信赖,2020-12-13 01:34:06,1,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-31 16:26:59,14479425365,"外形外观：这是美的新一级的i青春，外观条纹造型流畅好看
冷暖效果：效果非常好，开了几分钟，卧室温度了就降下来了，非常快
静音效果：晚上凯没有一点声音，不影响睡眠质量
节能省电：算了一下大概开了一晚上，用节能模式，差不多2度电吧，很节能
产品特色：性价比很高，还可以用wifi控制，没回家就可以开空调了
送货安装：安装师傅很专业，三位师傅同时来安，半个小时就搞定了，很感谢！",2020-07-23 00:29:54,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 19:20:35,14457859396,外形美观，功能齐全，运行效果良好，新产品静音效果也不错，安装师傅晚上加班给安装好，非常敬业！,2020-07-19 10:18:23,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-03 23:16:57,14713234336,外形好看，制冷效果很好，声音不大很静音，新一代节能省电，送货上门，安装快捷,2020-09-20 18:20:03,0,2,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-22 22:54:35,14948250703,"这次趁着双十一在自营店里买了同款3台挂机，看详细介绍功能多点，一级能耗，1.5p,有左右吹风功能，还是变频，这个价格很满意了！经过售后联系，很态度很好，帮忙约好时间和师傅，已经安装好了，安装的师傅很好！很满意。",2020-11-18 01:20:08,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-02 15:43:33,14708320863,"外形外观：大气，很好！
冷暖效果：制冷速度快！制热的还没用过
送货安装：隔天到当天安装！很给力！",2020-10-01 12:36:43,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-05 09:14:37,14717302041,"外形外观：外观好看，体积不大，不占地方
冷暖效果：制冷效果很好，速度很快
静音效果：虽然不是特别安静，但是也算可以了
送货安装：安装很快",2020-09-27 11:28:38,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-11 08:21:26,14739381309,精致奢华跟我的家具电器很搭配，性价比非常的高，操作也非常简单，声音不大，感觉很划算，已经推荐给邻居，操作方便简单，颜色很适合我家的装修，操作简单易懂，完美，有质感，安装后还是比较满意，外形外观时尚，快递小哥送到家，操作也比较简单，京东送货真是棒，设计合理比较人性化，,2020-10-08 09:18:38,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-01 00:53:44,14984122140,"外形外观：很漂亮，时尚气足
冷暖效果：暖和的
静音效果：可以
送货安装：送货很快，下单就有人电话给我问安装。
第二天就送到了，下午就安装好了，除了挂架没有多收钱，安装很快。",2020-11-23 09:59:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-16 12:19:21,14536190315,"外形外观：漂亮
冷暖效果：不错
静音效果：不怎么静音
节能省电：很好
送货安装：很快，随叫随到",2020-08-05 22:33:20,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-19 19:12:15,15069321564,到货当天就预约上了，安装很顺利，空调还是不错的，加了4米的管子，装上就可以使用了，太好了，冬天可以开暖风了，安装师傅也很好，安装完还送的保修卡，美的牌子也还好，非常值得的一次购物体验,2020-12-15 23:28:09,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-18 18:01:47,14431790253,"送货安装：快    师傅好   还有      售后跟进很到位
外形外观：白色   很好睇
冷暖效果：制冷确实是真的快",2020-07-16 18:59:51,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
